relativePath,originalExt,originalBytes,jpegBytes,deltaBytes,deltaPercent,originalSize,jpegSize,quality
theory-of-mind/shared/10c.webp,webp,222488,128310,-94178,-42.33,217.27 KB,125.30 KB,85
theory-of-mind/shared/10d.webp,webp,174000,112696,-61304,-35.23,169.92 KB,110.05 KB,85
theory-of-mind/shared/10e.webp,webp,115518,84662,-30856,-26.71,112.81 KB,82.68 KB,85
theory-of-mind/shared/10f.webp,webp,195476,124996,-70480,-36.06,190.89 KB,122.07 KB,85
theory-of-mind/shared/11_baseball.webp,webp,8064,6547,-1517,-18.81,7.88 KB,6.39 KB,85
theory-of-mind/shared/11_basketball.webp,webp,32606,26799,-5807,-17.81,31.84 KB,26.17 KB,85
theory-of-mind/shared/11_soccerball.webp,webp,19352,16346,-3006,-15.53,18.90 KB,15.96 KB,85
theory-of-mind/shared/11a.png,png,2140715,131885,-2008830,-93.84,2.04 MB,128.79 KB,85
theory-of-mind/shared/11a.webp,webp,202136,138696,-63440,-31.38,197.40 KB,135.45 KB,85
theory-of-mind/shared/11b.png,png,2156110,139689,-2016421,-93.52,2.06 MB,136.42 KB,85
theory-of-mind/shared/11b.webp,webp,222160,149148,-73012,-32.86,216.95 KB,145.65 KB,85
theory-of-mind/shared/11c.png,png,1560633,96066,-1464567,-93.84,1.49 MB,93.81 KB,85
theory-of-mind/shared/11c.webp,webp,160884,96066,-64818,-40.29,157.11 KB,93.81 KB,85
theory-of-mind/shared/12_greenball.webp,webp,22556,16425,-6131,-27.18,22.03 KB,16.04 KB,85
theory-of-mind/shared/12_purpleball.webp,webp,14980,11437,-3543,-23.65,14.63 KB,11.17 KB,85
theory-of-mind/shared/12_redball.webp,webp,10816,9912,-904,-8.36,10.56 KB,9.68 KB,85
theory-of-mind/shared/12a.png,png,1737960,106465,-1631495,-93.87,1.66 MB,103.97 KB,85
theory-of-mind/shared/12a.webp,webp,167662,107633,-60029,-35.80,163.73 KB,105.11 KB,85
theory-of-mind/shared/12b.png,png,1633084,80009,-1553075,-95.10,1.56 MB,78.13 KB,85
theory-of-mind/shared/12b.webp,webp,124012,80531,-43481,-35.06,121.11 KB,78.64 KB,85
theory-of-mind/shared/12c.png,png,1222633,86030,-1136603,-92.96,1.17 MB,84.01 KB,85
theory-of-mind/shared/12c.webp,webp,140410,87348,-53062,-37.79,137.12 KB,85.30 KB,85
theory-of-mind/shared/12d.png,png,1243907,87437,-1156470,-92.97,1.19 MB,85.39 KB,85
theory-of-mind/shared/12d.webp,webp,147788,92089,-55699,-37.69,144.32 KB,89.93 KB,85
theory-of-mind/shared/12e.png,png,1727498,100875,-1626623,-94.16,1.65 MB,98.51 KB,85
theory-of-mind/shared/12e.webp,webp,145838,100875,-44963,-30.83,142.42 KB,98.51 KB,85
theory-of-mind/shared/12f.png,png,2166299,159205,-2007094,-92.65,2.07 MB,155.47 KB,85
theory-of-mind/shared/12f.webp,webp,274240,153426,-120814,-44.05,267.81 KB,149.83 KB,85
theory-of-mind/shared/12g.png,png,1642226,88771,-1553455,-94.59,1.57 MB,86.69 KB,85
theory-of-mind/shared/12g.webp,webp,136934,88771,-48163,-35.17,133.72 KB,86.69 KB,85
theory-of-mind/shared/12h.png,png,1233825,93872,-1139953,-92.39,1.18 MB,91.67 KB,85
theory-of-mind/shared/12h.webp,webp,139088,93872,-45216,-32.51,135.83 KB,91.67 KB,85
theory-of-mind/shared/13a.png,png,1586289,100479,-1485810,-93.67,1.51 MB,98.12 KB,85
theory-of-mind/shared/13b.png,png,2148336,134095,-2014241,-93.76,2.05 MB,130.95 KB,85
theory-of-mind/shared/13c.png,png,2140033,130162,-2009871,-93.92,2.04 MB,127.11 KB,85
theory-of-mind/shared/14a.png,png,1652607,99995,-1552612,-93.95,1.58 MB,97.65 KB,85
theory-of-mind/shared/14b.png,png,1623818,90944,-1532874,-94.40,1.55 MB,88.81 KB,85
theory-of-mind/shared/14c.png,png,1659902,104599,-1555303,-93.70,1.58 MB,102.15 KB,85
theory-of-mind/shared/14d.png,png,1672265,107508,-1564757,-93.57,1.59 MB,104.99 KB,85
theory-of-mind/shared/14e.png,png,1724944,119615,-1605329,-93.07,1.65 MB,116.81 KB,85
theory-of-mind/shared/14f.png,png,1923351,104600,-1818751,-94.56,1.83 MB,102.15 KB,85
theory-of-mind/shared/14g.png,png,1924183,100894,-1823289,-94.76,1.84 MB,98.53 KB,85
theory-of-mind/shared/15a.png,png,1857275,169478,-1687797,-90.87,1.77 MB,165.51 KB,85
theory-of-mind/shared/15b.png,png,2186712,172287,-2014425,-92.12,2.09 MB,168.25 KB,85
theory-of-mind/shared/15c.png,png,2126766,155806,-1970960,-92.67,2.03 MB,152.15 KB,85
theory-of-mind/shared/15d.png,png,2082377,158862,-1923515,-92.37,1.99 MB,155.14 KB,85
theory-of-mind/shared/16a.png,png,1731914,131409,-1600505,-92.41,1.65 MB,128.33 KB,85
theory-of-mind/shared/16b.png,png,1662718,82308,-1580410,-95.05,1.59 MB,80.38 KB,85
theory-of-mind/shared/16c.png,png,1676356,81853,-1594503,-95.12,1.60 MB,79.93 KB,85
theory-of-mind/shared/16d.png,png,1725471,90853,-1634618,-94.73,1.65 MB,88.72 KB,85
theory-of-mind/shared/16e.png,png,1672762,120602,-1552160,-92.79,1.60 MB,117.78 KB,85
theory-of-mind/shared/16f.png,png,1563112,96129,-1466983,-93.85,1.49 MB,93.88 KB,85
theory-of-mind/shared/16g.png,png,1671752,107635,-1564117,-93.56,1.59 MB,105.11 KB,85
theory-of-mind/shared/17a.png,png,1751009,117236,-1633773,-93.30,1.67 MB,114.49 KB,85
theory-of-mind/shared/17b.png,png,1710974,120216,-1590758,-92.97,1.63 MB,117.40 KB,85
theory-of-mind/shared/17c.png,png,1094221,75535,-1018686,-93.10,1.04 MB,73.76 KB,85
theory-of-mind/shared/18a.png,png,2033486,129679,-1903807,-93.62,1.94 MB,126.64 KB,85
theory-of-mind/shared/18b.png,png,1803957,105857,-1698100,-94.13,1.72 MB,103.38 KB,85
theory-of-mind/shared/18c.png,png,1721764,84566,-1637198,-95.09,1.64 MB,82.58 KB,85
theory-of-mind/shared/18d.png,png,1695032,118570,-1576462,-93.00,1.62 MB,115.79 KB,85
theory-of-mind/shared/18e.png,png,1607389,114809,-1492580,-92.86,1.53 MB,112.12 KB,85
theory-of-mind/shared/1a.webp,webp,92426,59474,-32952,-35.65,90.26 KB,58.08 KB,85
theory-of-mind/shared/1b.webp,webp,91614,61236,-30378,-33.16,89.47 KB,59.80 KB,85
theory-of-mind/shared/1c.webp,webp,107646,69516,-38130,-35.42,105.12 KB,67.89 KB,85
theory-of-mind/shared/2a.webp,webp,150324,95416,-54908,-36.53,146.80 KB,93.18 KB,85
theory-of-mind/shared/2b.webp,webp,126402,85595,-40807,-32.28,123.44 KB,83.59 KB,85
theory-of-mind/shared/2c.webp,webp,142132,95675,-46457,-32.69,138.80 KB,93.43 KB,85
theory-of-mind/shared/2d.webp,webp,147738,93931,-53807,-36.42,144.28 KB,91.73 KB,85
theory-of-mind/shared/2e.webp,webp,153254,103077,-50177,-32.74,149.66 KB,100.66 KB,85
theory-of-mind/shared/2f.webp,webp,151812,98489,-53323,-35.12,148.25 KB,96.18 KB,85
theory-of-mind/shared/2f_new2.webp,webp,130878,88556,-42322,-32.34,127.81 KB,86.48 KB,85
theory-of-mind/shared/2g.webp,webp,149650,92891,-56759,-37.93,146.14 KB,90.71 KB,85
theory-of-mind/shared/3a.webp,webp,269842,162889,-106953,-39.64,263.52 KB,159.07 KB,85
theory-of-mind/shared/3a_1.webp,webp,281596,166484,-115112,-40.88,275.00 KB,162.58 KB,85
theory-of-mind/shared/3a_2.webp,webp,263668,164389,-99279,-37.65,257.49 KB,160.54 KB,85
theory-of-mind/shared/3b.webp,webp,153644,105186,-48458,-31.54,150.04 KB,102.72 KB,85
theory-of-mind/shared/3c.webp,webp,274474,164846,-109628,-39.94,268.04 KB,160.98 KB,85
theory-of-mind/shared/3c_no picture.webp,webp,270408,162923,-107485,-39.75,264.07 KB,159.10 KB,85
theory-of-mind/shared/3c_nopicture.webp,webp,270408,162923,-107485,-39.75,264.07 KB,159.10 KB,85
theory-of-mind/shared/3d.webp,webp,310104,171618,-138486,-44.66,302.84 KB,167.60 KB,85
theory-of-mind/shared/3e.webp,webp,210872,140591,-70281,-33.33,205.93 KB,137.30 KB,85
theory-of-mind/shared/4a.webp,webp,161026,79853,-81173,-50.41,157.25 KB,77.98 KB,85
theory-of-mind/shared/4b.webp,webp,202060,126033,-76027,-37.63,197.32 KB,123.08 KB,85
theory-of-mind/shared/4b_new2.webp,webp,207072,127790,-79282,-38.29,202.22 KB,124.79 KB,85
theory-of-mind/shared/4c.webp,webp,221656,120505,-101151,-45.63,216.46 KB,117.68 KB,85
theory-of-mind/shared/4c_1.webp,webp,183564,107669,-75895,-41.35,179.26 KB,105.15 KB,85
theory-of-mind/shared/4c_2.webp,webp,203306,118322,-84984,-41.80,198.54 KB,115.55 KB,85
theory-of-mind/shared/4c_new3.webp,webp,212728,125453,-87275,-41.03,207.74 KB,122.51 KB,85
theory-of-mind/shared/4d.webp,webp,218720,123116,-95604,-43.71,213.59 KB,120.23 KB,85
theory-of-mind/shared/4f.webp,webp,263828,135582,-128246,-48.61,257.64 KB,132.40 KB,85
theory-of-mind/shared/4f_new2.webp,webp,273102,146310,-126792,-46.43,266.70 KB,142.88 KB,85
theory-of-mind/shared/4g.webp,webp,301978,167468,-134510,-44.54,294.90 KB,163.54 KB,85
theory-of-mind/shared/5a.webp,webp,33184,24341,-8843,-26.65,32.41 KB,23.77 KB,85
theory-of-mind/shared/5b.webp,webp,171588,106992,-64596,-37.65,167.57 KB,104.48 KB,85
theory-of-mind/shared/5b_new6.webp,webp,613414,406741,-206673,-33.69,599.04 KB,397.21 KB,85
theory-of-mind/shared/5c.webp,webp,169698,110326,-59372,-34.99,165.72 KB,107.74 KB,85
theory-of-mind/shared/5c_new6.webp,webp,593884,399982,-193902,-32.65,579.96 KB,390.61 KB,85
theory-of-mind/shared/5d.webp,webp,170160,93365,-76795,-45.13,166.17 KB,91.18 KB,85
theory-of-mind/shared/6a.webp,webp,226802,136762,-90040,-39.70,221.49 KB,133.56 KB,85
theory-of-mind/shared/6a_new2.webp,webp,205434,128302,-77132,-37.55,200.62 KB,125.29 KB,85
theory-of-mind/shared/6b.webp,webp,219298,130714,-88584,-40.39,214.16 KB,127.65 KB,85
theory-of-mind/shared/6b_new2.webp,webp,205680,126718,-78962,-38.39,200.86 KB,123.75 KB,85
theory-of-mind/shared/6c.webp,webp,150282,103504,-46778,-31.13,146.76 KB,101.08 KB,85
theory-of-mind/shared/6c_new2.webp,webp,164242,103289,-60953,-37.11,160.39 KB,100.87 KB,85
theory-of-mind/shared/6d.webp,webp,66026,46883,-19143,-28.99,64.48 KB,45.78 KB,85
theory-of-mind/shared/6d_new2.webp,webp,62852,45892,-16960,-26.98,61.38 KB,44.82 KB,85
theory-of-mind/shared/6e_new.webp,webp,174868,118625,-56243,-32.16,170.77 KB,115.84 KB,85
theory-of-mind/shared/7_desk.webp,webp,45176,33119,-12057,-26.69,44.12 KB,32.34 KB,85
theory-of-mind/shared/7_drawer.webp,webp,30152,23551,-6601,-21.89,29.45 KB,23.00 KB,85
theory-of-mind/shared/7a.webp,webp,277456,126803,-150653,-54.30,270.95 KB,123.83 KB,85
theory-of-mind/shared/7b.webp,webp,275620,127112,-148508,-53.88,269.16 KB,124.13 KB,85
theory-of-mind/shared/7c.webp,webp,271370,127677,-143693,-52.95,265.01 KB,124.68 KB,85
theory-of-mind/shared/8_behind.webp,webp,61170,43729,-17441,-28.51,59.74 KB,42.70 KB,85
theory-of-mind/shared/8_top.webp,webp,29554,20120,-9434,-31.92,28.86 KB,19.65 KB,85
theory-of-mind/shared/8a.png,png,1931142,135876,-1795266,-92.96,1.84 MB,132.69 KB,85
theory-of-mind/shared/8a.webp,webp,219118,135876,-83242,-37.99,213.98 KB,132.69 KB,85
theory-of-mind/shared/8b.png,png,1860111,125178,-1734933,-93.27,1.77 MB,122.24 KB,85
theory-of-mind/shared/8b.webp,webp,205740,125178,-80562,-39.16,200.92 KB,122.24 KB,85
theory-of-mind/shared/8c.png,png,1882431,129502,-1752929,-93.12,1.80 MB,126.47 KB,85
theory-of-mind/shared/8c.webp,webp,209692,129502,-80190,-38.24,204.78 KB,126.47 KB,85
theory-of-mind/shared/8d.png,png,1890287,130013,-1760274,-93.12,1.80 MB,126.97 KB,85
theory-of-mind/shared/8d.webp,webp,211612,126906,-84706,-40.03,206.65 KB,123.93 KB,85
theory-of-mind/shared/8e.png,png,2254639,140341,-2114298,-93.78,2.15 MB,137.05 KB,85
theory-of-mind/shared/8e.webp,webp,243570,140341,-103229,-42.38,237.86 KB,137.05 KB,85
theory-of-mind/shared/8f.png,png,1844199,124786,-1719413,-93.23,1.76 MB,121.86 KB,85
theory-of-mind/shared/8f.webp,webp,201490,124786,-76704,-38.07,196.77 KB,121.86 KB,85
theory-of-mind/shared/8g.png,png,1849571,125497,-1724074,-93.21,1.76 MB,122.56 KB,85
theory-of-mind/shared/8g.webp,webp,206776,125497,-81279,-39.31,201.93 KB,122.56 KB,85
theory-of-mind/shared/9_cupbook.webp,webp,24594,23186,-1408,-5.72,24.02 KB,22.64 KB,85
theory-of-mind/shared/9_hillsbook.webp,webp,32248,26974,-5274,-16.35,31.49 KB,26.34 KB,85
theory-of-mind/shared/9a.webp,webp,253344,134748,-118596,-46.81,247.41 KB,131.59 KB,85
theory-of-mind/shared/9b.webp,webp,137892,87103,-50789,-36.83,134.66 KB,85.06 KB,85
theory-of-mind/shared/9c.png,png,1762353,96687,-1665666,-94.51,1.68 MB,94.42 KB,85
theory-of-mind/shared/9c.webp,webp,194254,96687,-97567,-50.23,189.70 KB,94.42 KB,85
theory-of-mind/shared/9d.png,png,1406159,84841,-1321318,-93.97,1.34 MB,82.85 KB,85
theory-of-mind/shared/9d.webp,webp,177546,112747,-64799,-36.50,173.38 KB,110.10 KB,85
theory-of-mind/shared/ToM-by-accident.webp,webp,31114,24105,-7009,-22.53,30.38 KB,23.54 KB,85
theory-of-mind/shared/ToM-on-purpose.webp,webp,28760,22156,-6604,-22.96,28.09 KB,21.64 KB,85
theory-of-mind/shared/angry.webp,webp,50760,19690,-31070,-61.21,49.57 KB,19.23 KB,85
theory-of-mind/shared/baseball.webp,webp,8064,6547,-1517,-18.81,7.88 KB,6.39 KB,85
theory-of-mind/shared/basket.png,png,140225,10591,-129634,-92.45,136.94 KB,10.34 KB,85
theory-of-mind/shared/basketball.png,png,221512,26951,-194561,-87.83,216.32 KB,26.32 KB,85
theory-of-mind/shared/behind-flowerbush.png,png,513376,44661,-468715,-91.30,501.34 KB,43.61 KB,85
theory-of-mind/shared/behind-fountain.webp,webp,19220,14374,-4846,-25.21,18.77 KB,14.04 KB,85
theory-of-mind/shared/behind-rock.png,png,160050,15272,-144778,-90.46,156.30 KB,14.91 KB,85
theory-of-mind/shared/behind-tree.webp,webp,42904,31959,-10945,-25.51,41.90 KB,31.21 KB,85
theory-of-mind/shared/behind.webp,webp,61170,43729,-17441,-28.51,59.74 KB,42.70 KB,85
theory-of-mind/shared/bigBasketball.png,png,221512,26951,-194561,-87.83,216.32 KB,26.32 KB,85
theory-of-mind/shared/blueball.png,png,217988,13408,-204580,-93.85,212.88 KB,13.09 KB,85
theory-of-mind/shared/bluestack.png,png,285119,36002,-249117,-87.37,278.44 KB,35.16 KB,85
theory-of-mind/shared/box.png,png,145298,19670,-125628,-86.46,141.89 KB,19.21 KB,85
theory-of-mind/shared/calm.webp,webp,14194,12160,-2034,-14.33,13.86 KB,11.88 KB,85
theory-of-mind/shared/chair.webp,webp,29186,23508,-5678,-19.45,28.50 KB,22.96 KB,85
theory-of-mind/shared/coats.webp,webp,42998,36062,-6936,-16.13,41.99 KB,35.22 KB,85
theory-of-mind/shared/crayons.png,png,107543,17013,-90530,-84.18,105.02 KB,16.61 KB,85
theory-of-mind/shared/cup.png,png,133564,20413,-113151,-84.72,130.43 KB,19.93 KB,85
theory-of-mind/shared/cupbook.webp,webp,24594,23186,-1408,-5.72,24.02 KB,22.64 KB,85
theory-of-mind/shared/desk.webp,webp,45176,33119,-12057,-26.69,44.12 KB,32.34 KB,85
theory-of-mind/shared/disgusted.webp,webp,17794,13551,-4243,-23.85,17.38 KB,13.23 KB,85
theory-of-mind/shared/drawer.webp,webp,30152,23551,-6601,-21.89,29.45 KB,23.00 KB,85
theory-of-mind/shared/floor.png,png,1283806,81331,-1202475,-93.66,1.22 MB,79.42 KB,85
theory-of-mind/shared/flowerbush.png,png,513376,44661,-468715,-91.30,501.34 KB,43.61 KB,85
theory-of-mind/shared/fountain.webp,webp,19220,14374,-4846,-25.21,18.77 KB,14.04 KB,85
theory-of-mind/shared/greenball.webp,webp,22556,16425,-6131,-27.18,22.03 KB,16.04 KB,85
theory-of-mind/shared/happy.webp,webp,17202,12855,-4347,-25.27,16.80 KB,12.55 KB,85
theory-of-mind/shared/hill.png,png,4588262,226031,-4362231,-95.07,4.38 MB,220.73 KB,85
theory-of-mind/shared/hillsbook.webp,webp,32248,26974,-5274,-16.35,31.49 KB,26.34 KB,85
theory-of-mind/shared/hostile-attribution-1a.webp,webp,108428,62738,-45690,-42.14,105.89 KB,61.27 KB,85
theory-of-mind/shared/hostile-attribution-1b.webp,webp,102692,62696,-39996,-38.95,100.29 KB,61.23 KB,85
theory-of-mind/shared/hostile-attribution-2a.webp,webp,264638,146916,-117722,-44.48,258.44 KB,143.47 KB,85
theory-of-mind/shared/hostile-attribution-2b.webp,webp,383434,191003,-192431,-50.19,374.45 KB,186.53 KB,85
theory-of-mind/shared/hostile-attribution-3a.webp,webp,162844,98497,-64347,-39.51,159.03 KB,96.19 KB,85
theory-of-mind/shared/hostile-attribution-3b.webp,webp,112934,72757,-40177,-35.58,110.29 KB,71.05 KB,85
theory-of-mind/shared/hostile-attribution-3c.webp,webp,127312,83266,-44046,-34.60,124.33 KB,81.31 KB,85
theory-of-mind/shared/hostile-attribution-scene1-by-accident.webp,webp,128402,95223,-33179,-25.84,125.39 KB,92.99 KB,85
theory-of-mind/shared/hostile-attribution-scene1-on-purpose.webp,webp,100740,71160,-29580,-29.36,98.38 KB,69.49 KB,85
theory-of-mind/shared/hostile-attribution-scene1-q2-ans1.webp,webp,90044,63332,-26712,-29.67,87.93 KB,61.85 KB,85
theory-of-mind/shared/hostile-attribution-scene1-q2-ans2.webp,webp,131220,85730,-45490,-34.67,128.14 KB,83.72 KB,85
theory-of-mind/shared/hostile-attribution-scene1-q2-ans3.webp,webp,86388,55749,-30639,-35.47,84.36 KB,54.44 KB,85
theory-of-mind/shared/hostile-attribution-scene2-by-accident.webp,webp,265576,161662,-103914,-39.13,259.35 KB,157.87 KB,85
theory-of-mind/shared/hostile-attribution-scene2-on-purpose.webp,webp,147944,90560,-57384,-38.79,144.48 KB,88.44 KB,85
theory-of-mind/shared/hostile-attribution-scene2-q2-ans1.webp,webp,257392,164494,-92898,-36.09,251.36 KB,160.64 KB,85
theory-of-mind/shared/hostile-attribution-scene2-q2-ans2.webp,webp,9742,9711,-31,-0.32,9.51 KB,9.48 KB,85
theory-of-mind/shared/hostile-attribution-scene2-q2-ans3.webp,webp,76204,49096,-27108,-35.57,74.42 KB,47.95 KB,85
theory-of-mind/shared/hostile-attribution-scene3-by-accident.webp,webp,100784,61764,-39020,-38.72,98.42 KB,60.32 KB,85
theory-of-mind/shared/hostile-attribution-scene3-on-purpose.webp,webp,79258,48709,-30549,-38.54,77.40 KB,47.57 KB,85
theory-of-mind/shared/hostile-attribution-scene3-q2-ans1.webp,webp,9742,9711,-31,-0.32,9.51 KB,9.48 KB,85
theory-of-mind/shared/hostile-attribution-scene3-q2-ans2.webp,webp,193818,109353,-84465,-43.58,189.28 KB,106.79 KB,85
theory-of-mind/shared/hostile-attribution-scene3-q2-ans3.webp,webp,4682,5777,1095,23.39,4.57 KB,5.64 KB,85
theory-of-mind/shared/large_cup.webp,webp,46332,51276,4944,10.67,45.25 KB,50.07 KB,85
theory-of-mind/shared/medium_cup.webp,webp,41876,46519,4643,11.09,40.89 KB,45.43 KB,85
theory-of-mind/shared/no.webp,webp,6708,6218,-490,-7.30,6.55 KB,6.07 KB,85
theory-of-mind/shared/proud.webp,webp,16716,12988,-3728,-22.30,16.32 KB,12.68 KB,85
theory-of-mind/shared/purpleball.webp,webp,14980,11437,-3543,-23.65,14.63 KB,11.17 KB,85
theory-of-mind/shared/redball.png,png,69957,12581,-57376,-82.02,68.32 KB,12.29 KB,85
theory-of-mind/shared/redstack.png,png,242894,40792,-202102,-83.21,237.20 KB,39.84 KB,85
theory-of-mind/shared/rocks.png,png,160050,15272,-144778,-90.46,156.30 KB,14.91 KB,85
theory-of-mind/shared/rug.webp,webp,58114,41638,-16476,-28.35,56.75 KB,40.66 KB,85
theory-of-mind/shared/sad.webp,webp,15648,12194,-3454,-22.07,15.28 KB,11.91 KB,85
theory-of-mind/shared/scared.webp,webp,21796,12009,-9787,-44.90,21.29 KB,11.73 KB,85
theory-of-mind/shared/shelf.webp,webp,51800,42952,-8848,-17.08,50.59 KB,41.95 KB,85
theory-of-mind/shared/shirt.webp,webp,11206,8402,-2804,-25.02,10.94 KB,8.21 KB,85
theory-of-mind/shared/shirts.webp,webp,11206,8402,-2804,-25.02,10.94 KB,8.21 KB,85
theory-of-mind/shared/shoe.webp,webp,4896,4496,-400,-8.17,4.78 KB,4.39 KB,85
theory-of-mind/shared/shoes.webp,webp,4896,4496,-400,-8.17,4.78 KB,4.39 KB,85
theory-of-mind/shared/small_cup.webp,webp,33202,39465,6263,18.86,32.42 KB,38.54 KB,85
theory-of-mind/shared/soccerball.png,png,239504,22587,-216917,-90.57,233.89 KB,22.06 KB,85
theory-of-mind/shared/sock.webp,webp,2198,2231,33,1.50,2.15 KB,2.18 KB,85
theory-of-mind/shared/socks.webp,webp,2198,2231,33,1.50,2.15 KB,2.18 KB,85
theory-of-mind/shared/storybook.png,png,337599,39821,-297778,-88.20,329.69 KB,38.89 KB,85
theory-of-mind/shared/surprised.webp,webp,14054,12540,-1514,-10.77,13.72 KB,12.25 KB,85
theory-of-mind/shared/table.png,png,294299,17033,-277266,-94.21,287.40 KB,16.63 KB,85
theory-of-mind/shared/top.webp,webp,29554,20120,-9434,-31.92,28.86 KB,19.65 KB,85
theory-of-mind/shared/tree.webp,webp,42904,31959,-10945,-25.51,41.90 KB,31.21 KB,85
theory-of-mind/shared/yellowball.png,png,145876,10292,-135584,-92.94,142.46 KB,10.05 KB,85
theory-of-mind/shared/yellowstack.png,png,205256,21254,-184002,-89.65,200.45 KB,20.76 KB,85
theory-of-mind/shared/yes.webp,webp,5192,5585,393,7.57,5.07 KB,5.45 KB,85
vocab/images/accordion.webp,webp,16188,10539,-5649,-34.90,15.81 KB,10.29 KB,85
vocab/images/acorn.webp,webp,27628,14858,-12770,-46.22,26.98 KB,14.51 KB,85
vocab/images/aesthete.webp,webp,11552,8033,-3519,-30.46,11.28 KB,7.84 KB,85
vocab/images/album.webp,webp,28358,16702,-11656,-41.10,27.69 KB,16.31 KB,85
vocab/images/almond.webp,webp,47070,26853,-20217,-42.95,45.97 KB,26.22 KB,85
vocab/images/aloe.webp,webp,25734,14968,-10766,-41.84,25.13 KB,14.62 KB,85
vocab/images/amber.webp,webp,26804,15258,-11546,-43.08,26.18 KB,14.90 KB,85
vocab/images/amethyst.webp,webp,24376,10991,-13385,-54.91,23.80 KB,10.73 KB,85
vocab/images/anklet.webp,webp,28098,18014,-10084,-35.89,27.44 KB,17.59 KB,85
vocab/images/ant.webp,webp,31706,17423,-14283,-45.05,30.96 KB,17.01 KB,85
vocab/images/anteater.webp,webp,56634,29992,-26642,-47.04,55.31 KB,29.29 KB,85
vocab/images/antelope.webp,webp,32806,13739,-19067,-58.12,32.04 KB,13.42 KB,85
vocab/images/antenna.webp,webp,21360,13524,-7836,-36.69,20.86 KB,13.21 KB,85
vocab/images/anvil.webp,webp,31808,17113,-14695,-46.20,31.06 KB,16.71 KB,85
vocab/images/applaud.webp,webp,15150,10640,-4510,-29.77,14.79 KB,10.39 KB,85
vocab/images/apron.webp,webp,20722,12854,-7868,-37.97,20.24 KB,12.55 KB,85
vocab/images/arbor.webp,webp,13224,9184,-4040,-30.55,12.91 KB,8.97 KB,85
vocab/images/arcade.webp,webp,38248,22103,-16145,-42.21,37.35 KB,21.58 KB,85
vocab/images/archaeological.webp,webp,34308,19838,-14470,-42.18,33.50 KB,19.37 KB,85
vocab/images/arm.webp,webp,6950,6347,-603,-8.68,6.79 KB,6.20 KB,85
vocab/images/arrow.webp,webp,52572,29507,-23065,-43.87,51.34 KB,28.82 KB,85
vocab/images/artichoke.webp,webp,26716,16813,-9903,-37.07,26.09 KB,16.42 KB,85
vocab/images/artifact.webp,webp,10140,7089,-3051,-30.09,9.90 KB,6.92 KB,85
vocab/images/asparagus.webp,webp,36428,23102,-13326,-36.58,35.57 KB,22.56 KB,85
vocab/images/astronaut.webp,webp,19326,12117,-7209,-37.30,18.87 KB,11.83 KB,85
vocab/images/astronomical.webp,webp,8408,6232,-2176,-25.88,8.21 KB,6.09 KB,85
vocab/images/avenue.webp,webp,51500,26669,-24831,-48.22,50.29 KB,26.04 KB,85
vocab/images/aversion.webp,webp,17518,12332,-5186,-29.60,17.11 KB,12.04 KB,85
vocab/images/avocado.webp,webp,27552,15677,-11875,-43.10,26.91 KB,15.31 KB,85
vocab/images/awning.webp,webp,8916,6583,-2333,-26.17,8.71 KB,6.43 KB,85
vocab/images/backdrop.webp,webp,10404,7323,-3081,-29.61,10.16 KB,7.15 KB,85
vocab/images/backgammon.webp,webp,20464,14901,-5563,-27.18,19.98 KB,14.55 KB,85
vocab/images/bagbinder.webp,webp,4758,3943,-815,-17.13,4.65 KB,3.85 KB,85
vocab/images/bagpipe.webp,webp,33770,19290,-14480,-42.88,32.98 KB,18.84 KB,85
vocab/images/ball.webp,webp,52272,30314,-21958,-42.01,51.05 KB,29.60 KB,85
vocab/images/bamboo.webp,webp,26704,17393,-9311,-34.87,26.08 KB,16.99 KB,85
vocab/images/bandage.webp,webp,4118,3034,-1084,-26.32,4.02 KB,2.96 KB,85
vocab/images/bandanna.webp,webp,51434,31014,-20420,-39.70,50.23 KB,30.29 KB,85
vocab/images/banner.webp,webp,36258,24019,-12239,-33.76,35.41 KB,23.46 KB,85
vocab/images/barn.webp,webp,14312,9344,-4968,-34.71,13.98 KB,9.13 KB,85
vocab/images/barrel.webp,webp,46420,22859,-23561,-50.76,45.33 KB,22.32 KB,85
vocab/images/baseball.webp,webp,44686,22845,-21841,-48.88,43.64 KB,22.31 KB,85
vocab/images/basket.webp,webp,60086,31503,-28583,-47.57,58.68 KB,30.76 KB,85
vocab/images/bassinet.webp,webp,22602,13232,-9370,-41.46,22.07 KB,12.92 KB,85
vocab/images/bathtub.webp,webp,12252,7866,-4386,-35.80,11.96 KB,7.68 KB,85
vocab/images/batter.webp,webp,29860,14025,-15835,-53.03,29.16 KB,13.70 KB,85
vocab/images/battery.webp,webp,45944,27318,-18626,-40.54,44.87 KB,26.68 KB,85
vocab/images/baywindow.webp,webp,24366,14937,-9429,-38.70,23.79 KB,14.59 KB,85
vocab/images/bead.webp,webp,43062,25028,-18034,-41.88,42.05 KB,24.44 KB,85
vocab/images/beaker.webp,webp,34034,17501,-16533,-48.58,33.24 KB,17.09 KB,85
vocab/images/bear.webp,webp,57652,30249,-27403,-47.53,56.30 KB,29.54 KB,85
vocab/images/bed.webp,webp,31338,16902,-14436,-46.07,30.60 KB,16.51 KB,85
vocab/images/bedpost.webp,webp,27156,16861,-10295,-37.91,26.52 KB,16.47 KB,85
